season,last.name,first.name.x,first.name.y,games.played,games.started,minutes,average.minutes,field.goals,field.goal.attempts,two.pointers,two.point.attempts,two.point.prop,three.pointers,three.point.attempts,three.point.prop,free.throws,free.throw.attempts,free.throw.prop,offensive.rebounds,defensive.rebounds,assists,turnovers,blocks,steals,points,average.points,total.rebounds,fouls,foul.outs,jersey,class,height,height.inches,weight,redshirt,city,state,link,prior.school
2e3,Graham,Josh,Josh,28.0,19.0,548.0,19.6,43.0,104.0,36.0,68.0,0.5294117647058824,7.0,36.0,0.19444444444444445,15.0,23.0,0.6521739130434783,32.0,50.0,38.0,48.0,10.0,20.0,108.0,3.9,82.0,57.0,0.0,2.0,Freshman,6-5,77.0,235,0.0,Flemingsburg,Ky.,http://vcuathletics.com/sports/mbkb/archives/199900_Stats,Fleming
2e3,Hoggatt,Hunter,Hunter,27.0,0.0,334.0,12.4,20.0,74.0,4.0,13.0,0.3076923076923077,16.0,61.0,0.26229508196721313,15.0,18.0,0.8333333333333334,11.0,22.0,15.0,17.0,1.0,6.0,71.0,2.6,32.0,18.0,0.0,25.0,Sophomore,6-2,74.0,190,0.0,Richmond, Va.,http://vcuathletics.com/sports/mbkb/archives/199900_Stats,Varina
2e3,Lappegard,Antonio,Antonio,2.0,0.0,3.0,1.5,2.0,3.0,2.0,3.0,0.6666666666666666,0.0,0.0,NaN,1.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.5,3.0,1.0,0.0,45.0,Freshman,6-5,77.0,210,0.0,Upper Marlboro,Md.,http://vcuathletics.com/sports/mbkb/archives/199900_Stats,Largo
2e3,Rand,Ben,Ben,7.0,0.0,13.0,1.9,0.0,3.0,0.0,3.0,0.0,0.0,0.0,NaN,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.3,0.0,0.0,0.0,10.0,Freshman,5-11,71.0,180,0.0,South Boston,Va.,http://vcuathletics.com/sports/mbkb/archives/199900_Stats,Fork Union
2001.0,Jones,Bo,Bo,29.0,29.0,791.0,27.3,137.0,317.0,75.0,160.0,0.46875,62.0,157.0,0.39490445859872614,93.0,112.0,0.8303571428571429,15.0,75.0,54.0,46.0,2.0,30.0,429.0,14.8,90.0,50.0,0.0,1.0,Senior,5-11,71.0,185,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Huguenot
2001.0,Jones,Bo,Domonic,29.0,29.0,791.0,27.3,137.0,317.0,75.0,160.0,0.46875,62.0,157.0,0.39490445859872614,93.0,112.0,0.8303571428571429,15.0,75.0,54.0,46.0,2.0,30.0,429.0,14.8,90.0,50.0,0.0,10.0,Freshman,6-1,73.0,180,0.0,Chesterfield,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Manchester
2001.0,Taylor,Willie,Willie,28.0,26.0,680.0,24.3,119.0,253.0,90.0,177.0,0.5084745762711864,29.0,76.0,0.3815789473684211,86.0,125.0,0.688,39.0,81.0,30.0,62.0,12.0,13.0,353.0,12.6,120.0,73.0,4.0,4.0,Sophomore,6-5,77.0,200,0.0,Smyrna,Tenn.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Georgetown
2001.0,Likcholitov,L.F.,L.F.,29.0,29.0,654.0,22.6,111.0,196.0,111.0,196.0,0.5663265306122449,0.0,0.0,NaN,55.0,125.0,0.44,80.0,123.0,12.0,43.0,51.0,11.0,277.0,9.6,203.0,91.0,4.0,42.0,Senior,6-11,83.0,240,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,SPS Tech Universtity
2001.0,Jones,Domonic,Bo,29.0,0.0,513.0,17.7,96.0,221.0,85.0,186.0,0.45698924731182794,11.0,35.0,0.3142857142857143,45.0,67.0,0.6716417910447762,18.0,27.0,36.0,41.0,8.0,16.0,248.0,8.6,45.0,43.0,0.0,1.0,Senior,5-11,71.0,185,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Huguenot
2001.0,Jones,Domonic,Domonic,29.0,0.0,513.0,17.7,96.0,221.0,85.0,186.0,0.45698924731182794,11.0,35.0,0.3142857142857143,45.0,67.0,0.6716417910447762,18.0,27.0,36.0,41.0,8.0,16.0,248.0,8.6,45.0,43.0,0.0,10.0,Freshman,6-1,73.0,180,0.0,Chesterfield,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Manchester
2001.0,Story,Johnnie,Johnnie,28.0,28.0,825.0,29.5,78.0,151.0,78.0,150.0,0.52,0.0,1.0,0.0,53.0,70.0,0.7571428571428571,51.0,80.0,31.0,46.0,12.0,9.0,209.0,7.5,131.0,88.0,7.0,0.0,Freshman,6-5,77.0,225,0.0,Hampton,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Hampton
2001.0,Taylor,LaMar,LaMar,30.0,30.0,779.0,26.0,68.0,199.0,40.0,114.0,0.3508771929824561,28.0,85.0,0.32941176470588235,49.0,76.0,0.6447368421052632,12.0,88.0,110.0,60.0,0.0,50.0,213.0,7.1,100.0,52.0,2.0,3.0,Senior,5-9,69.0,170,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,John Marshall
2001.0,Nesterov,Konstantin,Konstantin,30.0,3.0,539.0,18.0,58.0,133.0,39.0,91.0,0.42857142857142855,19.0,42.0,0.4523809523809524,31.0,47.0,0.6595744680851063,46.0,64.0,22.0,48.0,23.0,11.0,166.0,5.5,110.0,81.0,4.0,11.0,Sophomore,6-8,80.0,245,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,St. Petersburg
2001.0,Lilly,Scott,Scott,30.0,4.0,531.0,17.7,40.0,123.0,17.0,54.0,0.3148148148148148,23.0,69.0,0.3333333333333333,20.0,29.0,0.6896551724137931,7.0,48.0,50.0,33.0,0.0,22.0,123.0,4.1,55.0,25.0,0.0,15.0,Senior,6-1,73.0,190,0.0,Charlotte,N.C.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Independence
2001.0,Graham,Josh,Josh,25.0,0.0,367.0,14.7,26.0,83.0,16.0,44.0,0.36363636363636365,10.0,39.0,0.2564102564102564,17.0,33.0,0.5151515151515151,25.0,50.0,20.0,36.0,6.0,18.0,79.0,3.2,75.0,47.0,2.0,5.0,Sophomore,6-6,78.0,240,0.0,Flemingsburg,Ky.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Fleming
2001.0,Treadwell,Matt,Matt,30.0,1.0,412.0,13.7,29.0,59.0,29.0,59.0,0.4915254237288136,0.0,0.0,NaN,16.0,32.0,0.5,27.0,51.0,15.0,10.0,17.0,9.0,74.0,2.5,78.0,39.0,0.0,2.0,Sophomore,6-11,83.0,240,0.0,Annapolis,Md.,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,St. Mary's Academy
2001.0,Shtam,Alexander,Alexander,10.0,0.0,39.0,3.9,5.0,11.0,2.0,5.0,0.4,3.0,6.0,0.5,0.0,2.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,13.0,1.3,7.0,2.0,0.0,12.0,Junior,6-3,75.0,200,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Lahainaluna
2001.0,Orlov,Denis,Denis,10.0,0.0,46.0,4.6,3.0,7.0,3.0,7.0,0.42857142857142855,0.0,0.0,NaN,2.0,2.0,1.0,4.0,10.0,1.0,3.0,3.0,1.0,8.0,0.8,14.0,13.0,1.0,22.0,Freshman,7-2,86.0,225,0.0,Severobajkaisk,Russia,http://vcuathletics.com/sports/mbkb/archives/200001_Stats,Fork Union
2002.0,Taylor,Willie,Willie,31.0,31.0,994.0,32.1,155.0,372.0,87.0,180.0,0.48333333333333334,68.0,192.0,0.3541666666666667,153.0,180.0,0.85,27.0,114.0,50.0,51.0,15.0,20.0,531.0,17.1,141.0,83.0,3.0,4.0,Junior,6-5,77.0,200,0.0,Nashville,Tenn.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,LaVergne (Georgetown)
2002.0,Jones,Domonic,Domonic,32.0,32.0,1114.0,34.8,199.0,431.0,171.0,355.0,0.48169014084507045,28.0,76.0,0.3684210526315789,90.0,124.0,0.7258064516129032,41.0,109.0,124.0,107.0,26.0,53.0,516.0,16.1,150.0,50.0,0.0,10.0,Sophomore,6-1,73.0,180,0.0,Chesterfield, Va.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Manchester
2002.0,Willie,Antoine,Antoine,32.0,32.0,1073.0,33.5,140.0,333.0,92.0,174.0,0.5287356321839081,48.0,159.0,0.3018867924528302,71.0,106.0,0.6698113207547169,15.0,93.0,87.0,81.0,0.0,45.0,399.0,12.5,108.0,69.0,2.0,24.0,Junior,6-2,74.0,185,0.0,Suffolk,Va.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Nansemond River (Columbia College)
2002.0,Likcholitov,L.F.,L.F.,32.0,32.0,898.0,28.1,122.0,237.0,122.0,237.0,0.5147679324894515,0.0,0.0,NaN,91.0,160.0,0.56875,82.0,164.0,28.0,65.0,79.0,10.0,335.0,10.5,246.0,87.0,0.0,42.0,Senior,6-11,83.0,250,1.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,SPS Tech University
2002.0,Mathis,Emanuel,Emanuel,20.0,0.0,311.0,15.6,31.0,92.0,15.0,39.0,0.38461538461538464,16.0,53.0,0.3018867924528302,17.0,26.0,0.6538461538461539,3.0,24.0,10.0,22.0,1.0,10.0,95.0,4.8,27.0,37.0,0.0,30.0,Junior,6-3,75.0,190,0.0,Atlanta,Ga.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Holy Innocent (Florida State)
2002.0,Graham,Josh,Josh,31.0,19.0,253.0,14.9,25.0,79.0,13.0,33.0,0.3939393939393939,12.0,46.0,0.2608695652173913,12.0,19.0,0.631578947368421,42.0,93.0,44.0,44.0,10.0,14.0,135.0,4.4,135.0,80.0,3.0,5.0,Junior,6-5,77.0,240,0.0,Flemingsburg,Ky.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Fleming
2002.0,Nesterov,Konstantin,Konstantin,32.0,14.0,482.0,15.1,43.0,103.0,20.0,53.0,0.37735849056603776,23.0,50.0,0.46,10.0,20.0,0.5,44.0,69.0,20.0,41.0,21.0,11.0,119.0,3.7,113.0,77.0,4.0,12.0,Junior,6-8,80.0,225,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,St. Petersburg
2002.0,Clark,Josh,Josh,31.0,0.0,420.0,13.5,42.0,93.0,42.0,92.0,0.45652173913043476,0.0,1.0,0.0,19.0,37.0,0.5135135135135135,46.0,81.0,10.0,36.0,16.0,16.0,103.0,3.3,127.0,80.0,2.0,21.0,Junior,6-7,79.0,210,0.0,Atlanta,Ga.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,South Atlanta (Dixie Junior College)
2002.0,Reid,Derrick,Derrick,24.0,0.0,264.0,11.0,23.0,55.0,19.0,44.0,0.4318181818181818,4.0,11.0,0.36363636363636365,7.0,14.0,0.5,27.0,36.0,5.0,19.0,4.0,4.0,57.0,2.4,63.0,30.0,1.0,34.0,Freshman,6-8,80.0,215,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Meadowbrook
2002.0,Adams,Mark ,Mark,26.0,0.0,164.0,6.3,10.0,26.0,3.0,11.0,0.2727272727272727,7.0,15.0,0.4666666666666667,5.0,10.0,0.5,4.0,12.0,11.0,14.0,1.0,6.0,32.0,1.2,16.0,11.0,0.0,1.0,Freshman,6-1,73.0,175,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Meadowbrook
2002.0,Orlov,Denis,Denis,14.0,0.0,43.0,3.1,1.0,7.0,1.0,7.0,0.14285714285714285,0.0,0.0,NaN,2.0,3.0,0.6666666666666666,2.0,7.0,2.0,2.0,3.0,0.0,4.0,0.3,9.0,8.0,0.0,33.0,Sophomore,7-2,86.0,225,0.0,Severobajkaisk,Russia (Fork Union),http://vcuathletics.com/sports/mbkb/archives/200102_Stats,NA
2002.0,Shtam,Alexander,Alexander,8.0,0.0,20.0,2.5,0.0,3.0,0.0,3.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,13.0,Junior,6-3,75.0,200,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200102_Stats,Lahainluna
2003.0,Taylor,Willie,Willie,28.0,27.0,859.0,30.7,164.0,333.0,105.0,190.0,0.5526315789473685,59.0,143.0,0.4125874125874126,96.0,121.0,0.7933884297520661,16.0,100.0,34.0,51.0,23.0,22.0,483.0,17.3,116.0,62.0,1.0,4.0,Senior,6-5,77.0,200,0.0,Nashville,Tenn.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,LaVergne (Georgetown)
2003.0,Jones,Domonic,Domonic,28.0,28.0,941.0,33.6,143.0,336.0,123.0,275.0,0.44727272727272727,20.0,61.0,0.32786885245901637,41.0,76.0,0.5394736842105263,39.0,82.0,108.0,78.0,20.0,41.0,347.0,12.4,121.0,58.0,0.0,10.0,Junior,6-1,73.0,180,0.0,Chesterfield,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Manchester
2003.0,Mathis,Emanuel,Emanuel,28.0,23.0,744.0,26.6,93.0,233.0,32.0,71.0,0.4507042253521127,61.0,162.0,0.3765432098765432,67.0,76.0,0.881578947368421,13.0,74.0,51.0,44.0,12.0,26.0,314.0,11.2,87.0,65.0,1.0,30.0,Senior,6-3,75.0,190,0.0,Atlanta,Ga.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Holy Innocent (Florida State)
2003.0,Godwin,Troy,Troy,28.0,27.0,731.0,26.1,110.0,226.0,110.0,226.0,0.48672566371681414,0.0,0.0,NaN,41.0,81.0,0.5061728395061729,89.0,141.0,23.0,60.0,41.0,17.0,261.0,9.3,230.0,88.0,3.0,33.0,Junior,6-6,78.0,315,0.0,Suffolk,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Nansemond River (Allegany Community College)
2003.0,George,Nick,Nick,28.0,28.0,816.0,29.1,89.0,184.0,89.0,182.0,0.489010989010989,0.0,2.0,0.0,55.0,71.0,0.7746478873239436,73.0,114.0,30.0,52.0,8.0,17.0,233.0,8.3,187.0,56.0,0.0,21.0,Freshman,6-6,78.0,205,0.0,Manchester,England,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Montrose Christian
2003.0,Willie,Antoine,Antoine,25.0,6.0,635.0,25.4,63.0,156.0,43.0,92.0,0.4673913043478261,20.0,64.0,0.3125,50.0,69.0,0.7246376811594203,6.0,37.0,50.0,38.0,2.0,18.0,196.0,7.8,43.0,45.0,2.0,42.0,Senior,6-2,74.0,185,0.0,Suffolk,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Nansemond River (Columbia College)
2003.0,Doles,Michael,Michael,22.0,0.0,360.0,16.4,51.0,104.0,37.0,71.0,0.5211267605633803,14.0,33.0,0.42424242424242425,30.0,36.0,0.8333333333333334,16.0,57.0,19.0,23.0,18.0,20.0,146.0,6.6,73.0,46.0,0.0,2.0,Sophomore,6-6,78.0,210,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Meadowbrook (Wright State)
2003.0,Reid,Derrick,Derrick,28.0,1.0,330.0,11.8,20.0,51.0,19.0,48.0,0.3958333333333333,1.0,3.0,0.3333333333333333,8.0,15.0,0.5333333333333333,26.0,43.0,10.0,23.0,5.0,7.0,49.0,1.8,69.0,54.0,0.0,34.0,Sophomore,6-8,80.0,215,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Meadowbrook
2003.0,Adams,Mark,Mark,19.0,0.0,118.0,6.2,7.0,17.0,4.0,5.0,0.8,3.0,12.0,0.25,2.0,4.0,0.5,1.0,15.0,13.0,9.0,0.0,6.0,19.0,1.0,16.0,18.0,0.0,1.0,Sophomore,6-1,73.0,175,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Meadowbrook
2003.0,Shtam,Alex,Alexander,7.0,0.0,19.0,2.7,2.0,6.0,1.0,2.0,0.5,1.0,4.0,0.25,0.0,0.0,NaN,0.0,1.0,2.0,3.0,0.0,0.0,5.0,0.7,1.0,1.0,0.0,13.0,Senior,6-3,75.0,200,0.0,St. Petersburg,Russia,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Lahainaluna
2003.0,Banteamlak,Yonnas,Yonnas,5.0,0.0,9.0,1.8,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,3.0,Senior,5-9,69.0,195,0.0,Cheverly,Md.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,Newport Prep
2003.0,Payton,Teron,Teron,2.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,NaN,0.0,3.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,Junior,6-4,76.0,205,0.0,Greenville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200203_Stats,North Pitt
2004.0,Jones,Domonic,Domonic,31.0,31.0,1043.0,33.6,191.0,415.0,147.0,312.0,0.47115384615384615,44.0,103.0,0.42718446601941745,79.0,118.0,0.6694915254237288,39.0,98.0,77.0,85.0,13.0,5.0,505.0,16.3,137.0,59.0,1.0,10.0,Senior,6-1,73.0,190,0.0,Chesterfield,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Manchester
2004.0,Godwin,Troy,Troy,31.0,31.0,895.0,28.9,151.0,262.0,151.0,262.0,0.5763358778625954,0.0,0.0,NaN,64.0,136.0,0.47058823529411764,80.0,137.0,35.0,99.0,50.0,14.0,366.0,11.8,217.0,87.0,4.0,4.0,Senior,6-6,78.0,300,0.0,Suffolk,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Nansemond River (Allegany Community College)
2004.0,Doles,Michael,Michael,31.0,9.0,746.0,24.1,127.0,270.0,88.0,163.0,0.5398773006134969,39.0,107.0,0.3644859813084112,55.0,79.0,0.6962025316455697,34.0,101.0,50.0,74.0,11.0,23.0,348.0,11.2,135.0,89.0,1.0,2.0,Junior,6-6,78.0,210,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Meadowbrook
2004.0,George,Nick,Nick,31.0,22.0,804.0,25.9,103.0,199.0,86.0,162.0,0.5308641975308642,17.0,37.0,0.4594594594594595,61.0,101.0,0.6039603960396039,60.0,123.0,34.0,61.0,9.0,32.0,284.0,9.2,183.0,48.0,0.0,21.0,Sophomore,6-6,78.0,205,0.0,Manchester,England (Montrose Christian),http://vcuathletics.com/sports/mbkb/archives/200304_Stats,NA
2004.0,Walker,B.A.,B.A.,31.0,22.0,793.0,25.6,74.0,189.0,15.0,49.0,0.30612244897959184,59.0,140.0,0.42142857142857143,32.0,40.0,0.8,17.0,49.0,84.0,48.0,0.0,25.0,239.0,7.7,66.0,58.0,1.0,20.0,Freshman,6-2,74.0,160,0.0,Onancock,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Nandua
2004.0,Pellot-Rosa,Jesse,Jesse,29.0,24.0,709.0,24.4,65.0,164.0,41.0,82.0,0.5,24.0,82.0,0.2926829268292683,31.0,47.0,0.6595744680851063,44.0,92.0,51.0,34.0,12.0,30.0,185.0,6.4,136.0,54.0,0.0,23.0,Freshman,6-4,76.0,195,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,George Wythe (Fork Union)
2004.0,Johnson,Drew,Drew,17.0,0.0,143.0,8.4,24.0,45.0,6.0,9.0,0.6666666666666666,18.0,36.0,0.5,3.0,7.0,0.42857142857142855,6.0,12.0,4.0,11.0,2.0,2.0,69.0,4.1,18.0,12.0,0.0,32.0,Freshman,6-4,76.0,200,0.0,Raleigh,N.C.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Southeast Raleigh
2004.0,Reid,Derrick,Derrick,30.0,6.0,462.0,15.4,43.0,82.0,43.0,79.0,0.5443037974683544,0.0,3.0,0.0,19.0,41.0,0.4634146341463415,19.0,50.0,17.0,38.0,7.0,20.0,105.0,3.5,69.0,79.0,4.0,34.0,Junior,6-8,80.0,215,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Meadowbrook
2004.0,Harper,Alexander,Alexander,15.0,8.0,310.0,20.7,10.0,31.0,7.0,17.0,0.4117647058823529,3.0,14.0,0.21428571428571427,16.0,21.0,0.7619047619047619,6.0,49.0,39.0,27.0,1.0,19.0,39.0,2.6,49.0,28.0,1.0,25.0,Sophomore,6-4,76.0,190,0.0,Columbia,S.C.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Keenan (Palm Beach Community College)
2004.0,Moore,Kevin,Kevin,27.0,2.0,167.0,6.2,15.0,28.0,15.0,28.0,0.5357142857142857,0.0,0.0,NaN,6.0,13.0,0.46153846153846156,16.0,13.0,1.0,8.0,14.0,4.0,36.0,1.3,29.0,25.0,0.0,40.0,Senior,6-10,82.0,265,0.0,Boynton Beach,Fla.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Santaluces (Daytona Beach Community College)
2004.0,Capel,Julian,Julian,24.0,0.0,164.0,6.8,7.0,20.0,4.0,14.0,0.2857142857142857,3.0,6.0,0.5,4.0,7.0,0.5714285714285714,6.0,9.0,14.0,16.0,1.0,6.0,21.0,0.9,15.0,7.0,0.0,5.0,Sophomore,6-5,77.0,185,0.0,Fayetteville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Pine Forest (UNC Asheville)
2004.0,Lehmann,A.B.,A.B.,7.0,0.0,14.0,2.0,1.0,2.0,0.0,0.0,NaN,1.0,2.0,0.5,2.0,4.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.7,1.0,3.0,0.0,11.0,Freshman,5-10,70.0,150,0.0,Fayetteville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200304_Stats,Terry Sanford
2005.0,George,Nick,Nick,32.0,32.0,1027.0,32.1,187.0,404.0,141.0,279.0,0.5053763440860215,46.0,125.0,0.368,118.0,170.0,0.6941176470588235,68.0,118.0,66.0,81.0,14.0,28.0,538.0,16.8,186.0,63.0,1.0,21.0,Junior,6-6,78.0,205,0.0,Manchester,England,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Montrose Christian
2005.0,Doles,Michael,Michael,30.0,24.0,866.0,28.9,156.0,333.0,111.0,212.0,0.5235849056603774,45.0,121.0,0.371900826446281,90.0,120.0,0.75,30.0,86.0,59.0,64.0,12.0,37.0,447.0,14.9,116.0,88.0,2.0,2.0,Senior,6-6,78.0,210,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Meadowbrook (Wright State)
2005.0,Walker,B.A.,B.A.,32.0,32.0,1037.0,32.4,135.0,316.0,80.0,162.0,0.49382716049382713,55.0,154.0,0.35714285714285715,61.0,71.0,0.8591549295774648,39.0,69.0,94.0,49.0,4.0,27.0,386.0,12.1,108.0,78.0,2.0,20.0,Sophomore,6-2,74.0,160,0.0,Onancock,Va.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Nandua
2005.0,Pellot-Rosa,Jesse,Jesse,32.0,20.0,753.0,23.5,73.0,172.0,53.0,106.0,0.5,20.0,66.0,0.30303030303030304,46.0,70.0,0.6571428571428571,59.0,90.0,35.0,36.0,20.0,32.0,212.0,6.6,149.0,61.0,1.0,23.0,Sophomore,6-4,76.0,195,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,George Wythe (Fork Union)
2005.0,Harper,Alexander,Alexander,32.0,15.0,797.0,24.9,59.0,129.0,30.0,64.0,0.46875,29.0,65.0,0.4461538461538462,43.0,55.0,0.7818181818181819,11.0,120.0,79.0,61.0,2.0,43.0,190.0,5.9,131.0,72.0,3.0,25.0,Junior,6-4,76.0,190,0.0,Columbia,S.C.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Keenan (Palm Beach Community College)
2005.0,Roland,Calvin,Calvin,31.0,23.0,508.0,16.4,52.0,114.0,52.0,113.0,0.46017699115044247,0.0,1.0,0.0,30.0,57.0,0.5263157894736842,35.0,55.0,20.0,28.0,37.0,9.0,134.0,4.3,90.0,68.0,1.0,30.0,Junior,6-10,82.0,245,0.0,Hephzibah,Ga.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Hephzibah (Aiken Technical College)
2005.0,Reid,Derrick ,Derrick,30.0,9.0,511.0,17.0,51.0,102.0,50.0,101.0,0.49504950495049505,1.0,1.0,1.0,12.0,24.0,0.5,36.0,44.0,17.0,26.0,5.0,18.0,115.0,3.8,80.0,89.0,5.0,34.0,Senior,6-8,80.0,215,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Meadowbrook
2005.0,Dixon,Renardo,Renardo,32.0,0.0,345.0,10.8,39.0,116.0,30.0,81.0,0.37037037037037035,9.0,35.0,0.2571428571428571,14.0,22.0,0.6363636363636364,18.0,37.0,13.0,28.0,14.0,14.0,101.0,3.2,55.0,48.0,1.0,1.0,Sophomore,6-9,81.0,210,0.0,Houston,Texas,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Hargrave (Marshall)
2005.0,Shuler,Jamal,Jamal,20.0,0.0,126.0,6.3,14.0,46.0,7.0,14.0,0.5,7.0,32.0,0.21875,9.0,12.0,0.75,4.0,17.0,12.0,7.0,2.0,5.0,44.0,2.2,21.0,7.0,0.0,15.0,Freshman,6-3,75.0,180,0.0,Jacksonville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Jacksonville
2005.0,Anderson,Michael,Michael,26.0,5.0,205.0,7.9,13.0,41.0,11.0,30.0,0.36666666666666664,2.0,11.0,0.18181818181818182,11.0,19.0,0.5789473684210527,12.0,17.0,9.0,11.0,7.0,3.0,39.0,1.5,29.0,19.0,0.0,4.0,Freshman,6-7,79.0,190,0.0,Virginia Beach,Va.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Landstown
2005.0,Johnson,Drew,Drew,4.0,0.0,20.0,5.0,2.0,5.0,1.0,2.0,0.5,1.0,3.0,0.3333333333333333,0.0,0.0,NaN,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.3,2.0,2.0,0.0,32.0,Sophomore,6-4,76.0,200,0.0,Raleigh,N.C.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Southeast Raleigh
2005.0,Faulk,Sam,Sam,24.0,0.0,210.0,8.8,8.0,17.0,8.0,17.0,0.47058823529411764,0.0,0.0,NaN,7.0,17.0,0.4117647058823529,11.0,29.0,5.0,9.0,15.0,5.0,23.0,1.0,40.0,35.0,0.0,40.0,Freshman,6-8,80.0,215,0.0,Fayetteville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,E.E. Smith
2005.0,Capel,Julian,Julian,15.0,0.0,95.0,6.3,2.0,11.0,2.0,8.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,0.0,7.0,11.0,5.0,0.0,2.0,6.0,0.4,7.0,10.0,0.0,5.0,Junior,6-5,77.0,185,0.0,Fayetteville, N.C.,http://vcuathletics.com/sports/mbkb/archives/200405_Stats,Pine Forest (UNC Asheville)
